0.074814,0.398259,0.384766,0.527016,0.423088,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074814,0.398259,0.384766,0.527016,0.423088,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074143,0.398647,0.385201,0.527022,0.423175,0.487229,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074803,0.398266,0.385217,0.527017,0.423161,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074131,0.398638,0.383837,0.527021,0.423176,0.487229,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074138,0.397896,0.384776,0.527071,0.423209,0.487148,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074795,0.398263,0.384316,0.527079,0.423125,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074150,0.398634,0.384287,0.526958,0.423139,0.487229,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073508,0.398265,0.384758,0.527013,0.423114,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074131,0.398638,0.383837,0.527021,0.423176,0.487229,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074814,0.399026,0.384780,0.527031,0.423091,0.487148,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074795,0.398263,0.384316,0.527079,0.423125,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074785,0.399038,0.384782,0.527094,0.423200,0.487147,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074803,0.399034,0.385232,0.527032,0.423163,0.487148,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074784,0.398271,0.384767,0.527079,0.423197,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074810,0.398254,0.384303,0.526953,0.423125,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074154,0.398639,0.384749,0.527021,0.423103,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074164,0.398631,0.384297,0.527021,0.423030,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074154,0.398639,0.384749,0.527021,0.423103,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074814,0.398259,0.384766,0.527016,0.423088,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074814,0.398259,0.384766,0.527016,0.423088,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074803,0.398266,0.385217,0.527017,0.423161,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074814,0.398259,0.384766,0.527016,0.423088,0.487188,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073504,0.399028,0.384310,0.526965,0.423153,0.487149,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074164,0.398631,0.384297,0.527021,0.423030,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073534,0.399016,0.384309,0.526901,0.423045,0.487149,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074164,0.398631,0.384297,0.527021,0.423030,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073519,0.398257,0.384306,0.527012,0.423042,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074164,0.398631,0.384297,0.527021,0.423030,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074165,0.399399,0.384312,0.527035,0.423033,0.487189,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074165,0.399399,0.384312,0.527035,0.423033,0.487189,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074194,0.399387,0.384310,0.526972,0.422924,0.487189,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073544,0.399008,0.383857,0.526901,0.422972,0.487149,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074205,0.399379,0.383859,0.526971,0.422851,0.487189,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073529,0.398249,0.383854,0.527011,0.422969,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073529,0.398249,0.383854,0.527011,0.422969,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073519,0.398257,0.384306,0.527012,0.423042,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.074175,0.398623,0.383846,0.527020,0.422958,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072914,0.399377,0.383839,0.526842,0.422878,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072888,0.398626,0.384288,0.526954,0.422947,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073529,0.398249,0.383854,0.527011,0.422969,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072888,0.398626,0.384288,0.526954,0.422947,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072888,0.398626,0.384288,0.526954,0.422947,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073529,0.398249,0.383854,0.527011,0.422969,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073529,0.398249,0.383854,0.527011,0.422969,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073548,0.398245,0.384304,0.526949,0.422933,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073545,0.399759,0.383842,0.526976,0.422866,0.487230,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072909,0.398610,0.383384,0.526952,0.422802,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073559,0.398237,0.383853,0.526948,0.422861,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.399385,0.383851,0.526968,0.422877,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072910,0.399377,0.383399,0.526967,0.422805,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072910,0.399377,0.383399,0.526967,0.422805,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072910,0.399377,0.383399,0.526967,0.422805,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072910,0.399377,0.383399,0.526967,0.422805,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.072899,0.398618,0.383836,0.526953,0.422875,0.487231,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
0.073559,0.398237,0.383853,0.526948,0.422861,0.487190,1.000000,0.000000,1.000000,1.000000,1.000000,0.000000
