0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.262149,0.499298,0.561431,0.519055,0.485660,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564185,0.261390,0.499735,0.561417,0.519125,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564185,0.261390,0.499735,0.561417,0.519125,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564192,0.261377,0.498821,0.561353,0.519089,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564192,0.261377,0.498821,0.561353,0.519089,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564192,0.261377,0.498821,0.561353,0.519089,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563536,0.261762,0.499267,0.561422,0.519067,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563532,0.261757,0.498804,0.561359,0.519104,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564192,0.261377,0.498821,0.561353,0.519089,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563532,0.261757,0.498804,0.561359,0.519104,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563542,0.261750,0.498353,0.561358,0.519031,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564202,0.261369,0.498369,0.561353,0.519017,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564211,0.262141,0.499285,0.561306,0.519056,0.485660,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563536,0.261762,0.499267,0.561422,0.519067,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563536,0.261762,0.499267,0.561422,0.519067,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563542,0.261750,0.498353,0.561358,0.519031,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564207,0.262141,0.498846,0.561431,0.518983,0.485660,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563532,0.261757,0.498804,0.561359,0.519104,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564196,0.261382,0.499283,0.561416,0.519053,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.564206,0.261374,0.498831,0.561416,0.518980,0.485701,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
0.563532,0.261757,0.498804,0.561359,0.519104,0.485742,1.000000,1.000000,0.000000,0.000000,0.000000,0.000000
